frame,time,x,y,tile_x,tile_y,vx,vy,state,on_ground,ai_strategy,sees_player,ammo,stun,swap_used
2135,1775851989.251,2840,428,59,8,0,9.9,FLEE,0,GUARD,0,0,0,0
2136,1775851989.267,2840,438,59,9,0,10.45,FLEE,0,GUARD,0,0,0,0
2137,1775851989.283,2840,449,59,9,0,11.0,FLEE,0,GUARD,0,0,0,0
2138,1775851989.299,2840,460,59,9,0,11.55,FLEE,0,GUARD,0,0,0,0
2139,1775851989.315,2840,472,59,9,0,12.1,FLEE,0,GUARD,0,0,0,0
2140,1775851989.331,2840,484,59,10,0,12.65,FLEE,0,GUARD,0,0,0,0
2141,1775851989.347,2840,497,59,10,0,13.2,FLEE,0,GUARD,0,0,0,0
2142,1775851989.364,2840,510,59,10,0,13.75,FLEE,0,GUARD,0,0,0,0
2143,1775851989.38,2840,524,59,10,0,14.3,FLEE,0,GUARD,0,0,0,0
2144,1775851989.397,2840,538,59,11,0,14.85,FLEE,0,GUARD,0,0,0,0
2145,1775851989.412,2840,553,59,11,0,15.4,FLEE,0,GUARD,0,0,0,0
2146,1775851989.429,2840,568,59,11,0,15.95,FLEE,0,GUARD,1,0,0,0
2147,1775851989.445,2840,584,59,12,0,16.5,FLEE,0,GUARD,1,0,0,0
2148,1775851989.461,2840,601,59,12,0,17.05,FLEE,0,GUARD,1,0,0,0
2149,1775851989.477,2840,618,59,12,0,17.6,FLEE,0,GUARD,1,0,0,0
2150,1775851989.493,2840,636,59,13,0,18.15,FLEE,0,GUARD,1,0,0,0
2151,1775851989.51,2835,654,59,13,-5,18.7,FLEE,0,GUARD,1,0,0,0
2152,1775851989.526,2830,656,58,13,-5,0,FLEE,1,GUARD,1,0,0,0
2153,1775851989.542,2825,656,58,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2154,1775851989.558,2820,656,58,13,-5,0,FLEE,1,GUARD,1,0,0,0
2155,1775851989.574,2815,656,58,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2156,1775851989.59,2810,656,58,13,-5,0,FLEE,1,GUARD,1,0,0,0
2157,1775851989.606,2805,656,58,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2158,1775851989.622,2800,656,58,13,-5,0,FLEE,1,GUARD,1,0,0,0
2159,1775851989.638,2795,656,58,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2160,1775851989.655,2790,656,58,13,-5,0,FLEE,1,GUARD,1,0,0,0
2161,1775851989.671,2785,656,58,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2162,1775851989.688,2780,656,57,13,-5,0,FLEE,1,GUARD,1,0,0,0
2163,1775851989.703,2775,656,57,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2164,1775851989.719,2770,656,57,13,-5,0,FLEE,1,GUARD,1,0,0,0
2165,1775851989.735,2765,656,57,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2166,1775851989.751,2760,656,57,13,-5,0,FLEE,1,GUARD,1,0,0,0
2167,1775851989.768,2755,656,57,13,-5,0.55,FLEE,0,GUARD,1,0,0,0
2168,1775851989.783,1493,464,31,9,0,0,FLEE,1,GUARD,0,0,0,0
2170,1775851989.816,1498,464,31,9,5,0,FLEE,1,GUARD,0,0,0,0
2171,1775851989.832,1503,464,31,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2172,1775851989.848,1508,464,31,9,5,0,FLEE,1,GUARD,0,0,0,0
2173,1775851989.864,1513,464,31,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2174,1775851989.881,1518,464,31,9,5,0,FLEE,1,GUARD,0,0,0,0
2175,1775851989.896,1523,464,31,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2176,1775851989.913,1528,464,31,9,5,0,FLEE,1,GUARD,0,0,0,0
2177,1775851989.928,1533,464,31,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2178,1775851989.944,1538,464,32,9,5,0,FLEE,1,GUARD,0,0,0,0
2179,1775851989.96,1543,464,32,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2180,1775851989.977,1548,464,32,9,5,0,FLEE,1,GUARD,0,0,0,0
2181,1775851989.993,1553,464,32,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2182,1775851990.01,1558,464,32,9,5,0,FLEE,1,GUARD,0,0,0,0
2183,1775851990.026,1563,464,32,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2184,1775851990.042,1568,464,32,9,5,0,FLEE,1,GUARD,0,0,0,0
2185,1775851990.058,1573,464,32,9,5,0.55,FLEE,0,GUARD,0,0,0,0
2186,1775851990.075,1568,464,32,9,-5,0,FLEE,1,GUARD,0,0,0,0
2187,1775851990.091,1563,443,32,9,-5,-21.45,FLEE,0,GUARD,0,0,0,0
2188,1775851990.107,1558,432,32,9,-5,0,FLEE,0,GUARD,0,0,0,0
2189,1775851990.123,1553,432,32,9,-5,0.55,FLEE,0,GUARD,0,0,0,0
2190,1775851990.139,1548,433,32,9,-5,1.1,FLEE,0,GUARD,0,0,0,0
2191,1775851990.155,1543,434,32,9,-5,1.65,FLEE,0,GUARD,0,0,0,0
2192,1775851990.171,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2193,1775851990.187,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2194,1775851990.204,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2195,1775851990.22,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2196,1775851990.236,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2197,1775851990.252,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2198,1775851990.267,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2199,1775851990.283,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2200,1775851990.299,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2201,1775851990.316,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2202,1775851990.332,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2204,1775851990.364,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2205,1775851990.381,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2206,1775851990.397,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2207,1775851990.413,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2208,1775851990.429,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2209,1775851990.446,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2210,1775851990.462,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2211,1775851990.478,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2212,1775851990.494,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2213,1775851990.51,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2214,1775851990.526,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2215,1775851990.542,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2216,1775851990.558,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2218,1775851990.59,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2219,1775851990.605,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2220,1775851990.622,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2221,1775851990.639,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2222,1775851990.654,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2223,1775851990.671,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2224,1775851990.688,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2225,1775851990.703,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2226,1775851990.72,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2227,1775851990.736,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2228,1775851990.752,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2229,1775851990.768,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2230,1775851990.784,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2232,1775851990.816,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2233,1775851990.832,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2234,1775851990.849,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2235,1775851990.865,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2236,1775851990.881,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2237,1775851990.897,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2238,1775851990.913,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2239,1775851990.929,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2240,1775851990.945,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2241,1775851990.961,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2242,1775851990.977,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2243,1775851990.994,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2244,1775851991.009,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2246,1775851991.042,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2247,1775851991.058,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2248,1775851991.073,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2249,1775851991.089,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2250,1775851991.105,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2251,1775851991.121,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2252,1775851991.137,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2253,1775851991.153,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2254,1775851991.169,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2255,1775851991.186,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2256,1775851991.201,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2257,1775851991.217,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2258,1775851991.233,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2260,1775851991.266,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2261,1775851991.281,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2262,1775851991.297,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2263,1775851991.313,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2264,1775851991.33,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2265,1775851991.346,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2266,1775851991.362,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2267,1775851991.378,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2268,1775851991.394,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2269,1775851991.41,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2270,1775851991.426,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2271,1775851991.442,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2272,1775851991.458,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2274,1775851991.49,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2275,1775851991.506,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2276,1775851991.522,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2277,1775851991.539,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2278,1775851991.555,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2279,1775851991.571,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2280,1775851991.587,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2281,1775851991.603,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2282,1775851991.618,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2283,1775851991.634,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2284,1775851991.65,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2285,1775851991.666,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2286,1775851991.682,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2288,1775851991.714,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2289,1775851991.73,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2290,1775851991.746,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2291,1775851991.762,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2292,1775851991.778,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2293,1775851991.794,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2294,1775851991.811,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2295,1775851991.826,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2296,1775851991.843,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2297,1775851991.859,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2298,1775851991.875,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2299,1775851991.891,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2300,1775851991.907,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2302,1775851991.939,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2303,1775851991.955,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2304,1775851991.971,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2305,1775851991.987,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2306,1775851992.003,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2307,1775851992.019,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2308,1775851992.035,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2309,1775851992.051,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2310,1775851992.067,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2311,1775851992.082,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2312,1775851992.098,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2313,1775851992.115,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2314,1775851992.131,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2316,1775851992.163,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2317,1775851992.179,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2318,1775851992.195,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2319,1775851992.211,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2320,1775851992.227,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2321,1775851992.243,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2322,1775851992.259,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2323,1775851992.275,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2324,1775851992.291,1543,457,32,9,0,5.5,FLEE,0,GUARD,0,0,0,0
2325,1775851992.307,1543,463,32,9,0,6.05,FLEE,0,GUARD,0,0,0,0
2326,1775851992.323,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2327,1775851992.339,1543,443,32,9,0,-21.45,FLEE,0,GUARD,0,0,0,0
2328,1775851992.355,1543,432,32,9,0,0,FLEE,0,GUARD,0,0,0,0
2330,1775851992.388,1543,433,32,9,0,1.1,FLEE,0,GUARD,0,0,0,0
2331,1775851992.404,1543,434,32,9,0,1.65,FLEE,0,GUARD,0,0,0,0
2332,1775851992.42,1543,436,32,9,0,2.2,FLEE,0,GUARD,0,0,0,0
2333,1775851992.437,1543,438,32,9,0,2.75,FLEE,0,GUARD,0,0,0,0
2334,1775851992.453,1543,441,32,9,0,3.3,FLEE,0,GUARD,0,0,0,0
2335,1775851992.469,1543,444,32,9,0,3.85,FLEE,0,GUARD,0,0,0,0
2336,1775851992.485,1543,448,32,9,0,4.4,FLEE,0,GUARD,0,0,0,0
2337,1775851992.501,1543,452,32,9,0,4.95,FLEE,0,GUARD,0,0,0,0
2338,1775851992.518,1543,457,32,9,0,5.5,FLEE,0,GUARD,1,0,0,0
2339,1775851992.534,1543,463,32,9,0,6.05,FLEE,0,GUARD,1,0,0,0
2340,1775851992.55,1543,464,32,9,0,0,FLEE,1,GUARD,1,0,0,0
2341,1775851992.566,1543,443,32,9,0,-21.45,FLEE,0,GUARD,1,0,0,0
2342,1775851992.582,1543,432,32,9,0,0,FLEE,0,GUARD,1,0,0,0
2344,1775851992.615,1543,433,32,9,0,1.1,FLEE,0,GUARD,1,0,0,0
2345,1775851992.631,1543,434,32,9,0,1.65,FLEE,0,GUARD,1,0,0,0
2346,1775851992.648,1543,436,32,9,0,2.2,FLEE,0,GUARD,1,0,0,0
2347,1775851992.664,1543,438,32,9,0,2.75,FLEE,0,GUARD,1,0,0,0
2348,1775851992.68,1543,441,32,9,0,3.3,FLEE,0,GUARD,1,0,0,0
2349,1775851992.696,1543,444,32,9,0,3.85,FLEE,0,GUARD,1,0,0,0
2350,1775851992.712,1543,448,32,9,0,4.4,FLEE,0,GUARD,1,0,0,0
2351,1775851992.729,1543,452,32,9,0,4.95,FLEE,0,GUARD,1,0,0,0
2352,1775851992.744,1543,457,32,9,0,5.5,FLEE,0,GUARD,1,0,0,0
2353,1775851992.76,1543,463,32,9,0,6.05,FLEE,0,GUARD,1,0,0,0
2354,1775851992.777,1543,464,32,9,0,0,FLEE,1,GUARD,1,0,0,0
2355,1775851992.793,1543,443,32,9,0,-21.45,FLEE,0,GUARD,1,0,0,0
2356,1775851992.809,1543,432,32,9,0,0,FLEE,0,GUARD,1,0,0,0
2358,1775851992.841,1543,433,32,9,0,1.1,FLEE,0,GUARD,1,0,0,0
2359,1775851992.858,1543,434,32,9,0,1.65,FLEE,0,GUARD,1,0,0,0
2360,1775851992.873,1543,436,32,9,0,2.2,FLEE,0,GUARD,1,0,0,0
2361,1775851992.89,1543,438,32,9,0,2.75,FLEE,0,GUARD,1,0,0,0
2362,1775851992.905,1543,441,32,9,0,3.3,FLEE,0,GUARD,1,0,0,0
2363,1775851992.921,1543,444,32,9,0,3.85,FLEE,0,GUARD,1,0,0,0
2364,1775851992.937,1543,448,32,9,0,4.4,FLEE,0,GUARD,1,0,0,0
2365,1775851992.954,1543,452,32,9,0,4.95,FLEE,0,GUARD,1,0,0,0
2366,1775851992.97,1543,457,32,9,0,5.5,FLEE,0,GUARD,1,0,0,0
2367,1775851992.986,1543,463,32,9,0,6.05,FLEE,0,GUARD,1,0,0,0
2368,1775851993.003,1543,464,32,9,0,0,FLEE,1,GUARD,1,0,0,0
2369,1775851993.018,1543,443,32,9,0,-21.45,FLEE,0,GUARD,1,0,0,0
2370,1775851993.035,1543,432,32,9,0,0,FLEE,0,GUARD,1,0,0,0
2372,1775851993.067,1543,433,32,9,0,1.1,FLEE,0,GUARD,1,0,0,0
2373,1775851993.083,1543,434,32,9,0,1.65,FLEE,0,GUARD,1,0,0,0
2374,1775851993.099,1543,436,32,9,0,2.2,FLEE,0,GUARD,1,0,0,0
2375,1775851993.115,1543,438,32,9,0,2.75,FLEE,0,GUARD,1,0,0,0
2376,1775851993.132,1543,441,32,9,0,3.3,FLEE,0,GUARD,1,0,0,0
2377,1775851993.147,1543,444,32,9,0,3.85,FLEE,0,GUARD,1,0,0,0
2378,1775851993.163,1543,448,32,9,0,4.4,FLEE,0,GUARD,1,0,0,0
2379,1775851993.18,1543,452,32,9,0,4.95,FLEE,0,GUARD,1,0,0,0
2380,1775851993.196,1543,457,32,9,0,5.5,FLEE,0,GUARD,1,0,0,0
2381,1775851993.211,1543,463,32,9,0,6.05,FLEE,0,GUARD,1,0,0,0
2382,1775851993.227,1543,464,32,9,0,0,FLEE,1,GUARD,0,0,0,0
2384,1775851993.26,1548,464,32,9,5,0,FLEE,1,GUARD,0,0,0,0
2385,1775851993.276,1543,464,32,9,-5,0.55,FLEE,0,GUARD,0,0,0,0
2386,1775851993.291,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2387,1775851993.307,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2388,1775851993.323,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2389,1775851993.339,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2390,1775851993.356,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2391,1775851993.372,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2392,1775851993.387,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2393,1775851993.404,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2394,1775851993.42,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2395,1775851993.435,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2396,1775851993.451,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2397,1775851993.467,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2398,1775851993.484,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2399,1775851993.499,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2400,1775851993.515,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2401,1775851993.532,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2402,1775851993.548,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2403,1775851993.564,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2404,1775851993.58,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2405,1775851993.596,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2406,1775851993.612,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2407,1775851993.629,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2408,1775851993.645,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2409,1775851993.661,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2410,1775851993.677,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2411,1775851993.693,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2412,1775851993.709,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2413,1775851993.724,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2414,1775851993.74,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2415,1775851993.757,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2416,1775851993.773,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2417,1775851993.788,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2418,1775851993.805,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2419,1775851993.821,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2420,1775851993.837,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2421,1775851993.853,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2422,1775851993.869,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2423,1775851993.886,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2424,1775851993.902,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2425,1775851993.918,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2426,1775851993.934,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2427,1775851993.95,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2428,1775851993.966,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2429,1775851993.983,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2430,1775851993.999,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2431,1775851994.015,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2432,1775851994.03,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2433,1775851994.047,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2434,1775851994.063,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2435,1775851994.079,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2436,1775851994.096,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2437,1775851994.112,1543,464,32,9,-5,0.55,FLEE,0,GUARD,1,0,0,0
2438,1775851994.128,1548,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2439,1775851994.145,1553,464,32,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2440,1775851994.161,1558,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2441,1775851994.177,1563,464,32,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2442,1775851994.192,1568,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2443,1775851994.208,1573,464,32,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2444,1775851994.225,1578,464,32,9,5,0,FLEE,1,GUARD,1,0,0,0
2445,1775851994.241,1583,464,32,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2446,1775851994.257,1588,464,33,9,5,0,FLEE,1,GUARD,1,0,0,0
2447,1775851994.273,1593,464,33,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2448,1775851994.288,1598,464,33,9,5,0,FLEE,1,GUARD,1,0,0,0
2449,1775851994.305,1603,464,33,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2450,1775851994.321,1608,464,33,9,5,0,FLEE,1,GUARD,1,0,0,0
2451,1775851994.337,1613,464,33,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2452,1775851994.354,1618,464,33,9,5,0,FLEE,1,GUARD,1,0,0,0
2453,1775851994.37,1623,464,33,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2454,1775851994.386,1628,464,33,9,5,0,FLEE,1,GUARD,1,0,0,0
2455,1775851994.402,1633,464,34,9,5,0.55,FLEE,0,GUARD,1,0,0,0
2456,1775851994.418,1633,465,34,9,0,1.1,FLEE,0,GUARD,1,0,0,0
2457,1775851994.434,1633,466,34,9,0,1.65,FLEE,0,GUARD,1,0,0,0
2458,1775851994.451,1633,468,34,9,0,2.2,FLEE,0,GUARD,1,0,0,0
2459,1775851994.467,1633,470,34,9,0,2.75,FLEE,0,GUARD,1,0,0,0
2460,1775851994.483,1633,473,34,9,0,3.3,FLEE,0,GUARD,1,0,0,0
2461,1775851994.499,1633,476,34,9,0,3.85,FLEE,0,GUARD,1,0,0,0
